,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,2,3,6,1,7,3,1,6,6,3,5,2,0.0,144956226.29360634,0.0,144470345.92706218,0.0,0.06481413494831179,182724320.96066162,22167818.198803753,0.15378815549255986,0.0,30927417.453187738,0.0,0.0,117628654.87407616,0.0,0.0,0.0
2796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7,9,9,2,0,0,2,0,7,1,0,0,1,7,1,5,5,1,22024422.30986318,146588659.25632885,0.007545423939206054,0.0,290156039.7056654,0.0,107610785.98031884,22167818.198803753,0.09159264626073989,12626379.155295491,22258486.725668453,0.0030369080895042144,189837000.5028154,25037214.086173728,0.0822931708099126,30700000.0,0.0
2797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,8,0,1,0,1,3,0,1,6,0,0,0,0,1,6,5,1,0.0,71223146.50296113,0.0,0.0,131317077.63893835,0.0,141712605.3683917,45324187.55237766,0.014545346379540625,9943737.788460122,19337348.34775413,0.00028757860986887104,179774255.56310403,0.0,0.00935464973403709,217800000.0,8669.402765055735
2798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,6,7,7,0,1,4,2,5,3,1,0.0,0.0,0.0,68001509.08035032,82526679.5239558,0.03084646948658436,135599978.7507537,50081750.628976494,0.11494066757255453,0.0,37380645.04128443,0.0,0.0,75869639.77914998,0.0,84600000.0,0.0
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,7,2,4,0,0,0,3,5,5,5,1,309144277.47832453,37255203.23710208,0.03698021353929288,10228884.458756968,82526679.5239558,0.001688818326484346,275401651.6383432,0.0,0.08377435628312908,0.0,36656511.13181695,0.0,0.0,0.0,0.0,0.0,3927.182544015977
2800,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3,1,1,5,2,0,2,1,0,0,0,0,7,0,0,0,7,6,1,5,1,0.0,124231115.41096926,0.0,12048055.799098184,88613111.95505467,0.00067188856326038,91383367.16534115,20299287.62732069,0.009382385190792784,19657457.68301996,14261651.781499248,0.0005635758992056999,291728323.60917187,0.0,0.015140126659735657,722400000.0,11614.308119435995
2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,3,0,0,0,0,6,4,7,0,6,4,1,463716416.2174868,0.0,0.15408422308038702,0.0,147546873.75304872,0.0,0.0,50962397.12067895,0.0,27573533.180400487,0.0,0.00624218684742952,26549744.269783527,81105853.85915002,0.011371132157973272,0.0,0.0
2802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0,1,0,0,0,0,7,2,1,5,1,309144277.47832453,68139002.95605196,0.10272281538692468,0.0,53358573.6002109,0.0,49956388.12276745,20299287.62732069,0.04243985873817148,16596358.577706592,6320800.309666242,0.003965559964980173,174287644.24554992,0.0,0.07504435577760887,30700000.0,0.0
2803,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,5,0,0,1,2,7,7,7,3,1,331168699.78818774,32694901.094161935,0.11026823932613074,89896764.62256937,38245121.951764055,0.03968493444137233,0.0,63002497.37327425,0.0,0.0,11068771.68625446,0.0,0.0,53557815.768892445,0.0,286800000.0,0.0
2804,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,6,10,6,10,0,7,2,10,5,0,1,0,0,0,0,8,7,5,4,1,0.0,281009247.4207754,0.0,0.0,202118567.8571397,0.0,31077842.424775586,112556055.48260288,0.0040517156272063225,27836836.861802295,6320800.309666242,0.0010596905086988828,244273288.71859515,0.0,0.015841987036953158,435600000.0,7120.022106692713
2805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,1,0,1,1,0,0,3,7,1,4,6,1,0.0,82177854.37813279,0.0,0.0,59410102.93073928,0.0,135305527.63327053,43878096.290305056,0.11603078994628076,17618107.65541984,12857587.774250694,0.004394265871713004,97242774.53639062,30351526.042379983,0.04205590738815461,217800000.0,0.0
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,6,2,0,6,0,7,0,1,7,1,6,4,1,198620983.35888863,32694901.094161935,0.06645225557187445,63734528.83876724,93986630.59767582,0.028524988129488348,71795807.7192548,58517988.01954745,0.0604535814281467,0.0,12586457.998778107,0.0,0.0,75869639.77914998,0.0,256100000.00000003,0.0
2807,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,1,1,1,6,3,7,0,3,4,5,1,4,1,0.0,32694901.094161935,0.0,54172964.50478901,87722647.49511826,0.008845754390117614,109816955.55395365,41292219.28177295,0.03370061396862145,0.0,30032276.640642032,0.0,0.0,82593104.13074732,0.0,339000000.0,1793.1703833432011
2808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,7,3,7,7,2,4,0,1,0,0,0,1,7,1,4,4,1,0.0,115851949.22904456,0.0,0.0,236437375.69434392,0.0,0.0,97993913.13137662,0.0,28131787.474723306,6320800.309666242,0.007188358893250786,207472652.2863198,25037214.086173728,0.08981330418515812,115300000.0,0.0
2809,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,9,7,1,1,0,3,6,2,8,1,4,8,2,10,0,2,1,4,1,0.0,177463406.45857722,0.0,22663083.26707621,77797112.44472042,0.010282889629320316,0.0,88922169.59838012,0.0,0.0,37497602.09837195,0.0,0.0,165955702.34734422,0.0,1176700000.0,0.0
2810,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,4,1,2,7,6,3,7,8,4,7,1,0,4,0,1,1,4,2,2,6,1,0.0,146588659.25632885,0.0,0.0,223777188.5531239,0.0,0.0,123047247.27540109,0.0,536780.0779219383,16347288.792964684,1.6207390762939004e-05,101722975.95152488,50929971.20054293,0.005310112665578863,1368600000.0,3557.012224385437
2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,5,6,6,0,3,7,3,8,0,1,3,1,6,0,2,1,44048844.61972636,76431543.68310125,0.005432705236228359,16323282.95017953,189915817.1050192,0.002728515560531921,0.0,61001668.01785916,0.0,0.0,47498415.91912305,0.0,165653042.57189423,56425877.743436806,0.02590634104320424,0.0,2777.0355986399413
2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,5,0,1,7,1,1,0,0,7,7,7,1,7,2,6,2,1,176596561.04902545,66507014.9338145,0.007068819795920207,0.0,104651657.86617124,0.0,0.0,86462899.21101597,0.0,22260282.584711242,14261651.781499248,0.0006364075289651848,0.0,140180881.73641115,0.0,0.0,2253.120637674079
2813,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,8,10,6,10,0,7,2,10,2,0,1,0,0,0,0,8,7,5,4,1,0.0,311903373.78643215,0.0,0.0,202118567.8571397,0.0,31077842.424775586,102632690.0565923,0.0040517156272063225,27836836.861802295,6320800.309666242,0.0010596905086988828,244273288.71859515,0.0,0.015841987036953158,435600000.0,7120.022106692713
2814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,7,0,0,0,0,0,1,4,0,0,2,4,5,1,4,1,176596561.04902545,66507014.9338145,0.02120645938776062,47411245.888587706,73315450.27094865,0.007540480166083885,218017763.55246598,0.0,0.06674737257669193,0.0,16347288.792964684,0.0,17847056.35963263,27578229.96765524,0.0027418723006478085,256100000.00000003,3657.4133256000428
2815,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4,1,4,3,0,2,0,4,7,0,7,4,0,0,0,4,1,1,5,1,0.0,141847108.73659444,0.0,7008029.697581118,95202239.80249318,0.0003953143817773594,54621363.993905395,65547722.11683032,0.005604169265550982,3167181.862261466,26527642.362493023,8.958760077121817e-05,123367386.27847472,0.0,0.006390578374204708,897500000.0,5129.25407259171
2816,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2,0,5,0,1,0,0,3,0,0,1,0,7,6,6,4,1,0.0,82177854.37813279,0.0,6868595.252038373,106358076.75473303,0.0031710489998114265,42776254.42963724,20299287.62732069,0.03620012606507887,12887781.080988368,8453407.696608048,0.00314658721916556,181939480.92527956,25037214.086173728,0.07926778415795566,363800000.0,0.0
2817,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,7,1,2,3,5,5,0,1,0,0,4,1,7,1,0.0,78453877.84187987,0.0,44670049.87918611,83721931.52190953,0.02007781049075609,0.0,88907672.34606405,0.0,0.0,35178390.70727274,0.0,150018574.30390942,25037214.086173728,0.0653918865349304,417700000.0,0.0
2818,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,1,8,9,4,0,2,0,0,1,1,4,3,5,5,1,0.0,42291505.65437629,0.0,16323282.95017953,131469340.4991319,0.007579209890366447,0.0,137161939.75515193,0.0,12479581.563749311,7332080.219521779,0.003072166317206277,197686088.20229486,50929971.20054293,0.08611797639426239,860900000.0,0.0
2819,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,3,7,10,6,6,2,6,0,6,2,1,0,8,0,3,1,7,3,6,3,1,0.0,295958501.4290984,0.0,0.0,204840358.9022567,0.0,30255549.043004215,58517988.01954745,0.00308949147309733,5718588.996577553,22980172.52035899,0.00017200847039541148,42360940.55157312,58044072.09764524,0.0021727313587419717,1061400000.0,2102.119185019167
2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,3,0,2,3,4,1,0,0,2,7,6,0,5,2,0.0,115272862.040791,0.0,112636846.90155432,38245121.951764055,0.05078863318924097,0.0,48716867.66610375,0.0,0.0,27173665.908137284,0.0,0.0,27578229.96765524,0.0,0.0,0.0
2821,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3,4,5,7,0,0,2,0,0,0,0,7,7,0,0,3,7,5,1,5,1,0.0,201783459.3101869,0.0,112636846.90155432,42818415.6714978,0.006094635982708917,179029595.43009126,0.0,0.018202949890470117,0.0,32304948.475029543,0.0,0.0,30351526.042379983,0.0,1165600000.0,6682.849915942497
2822,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,1,5,6,0,6,6,0,0,0,3,2,0,5,1,0.0,66507014.9338145,0.0,17981030.212763075,42818415.6714978,0.008318130474948008,15296271.418671975,88493738.80547373,0.013053080941250943,3986423.9629546115,27984209.217288204,0.0009338985779395008,142089768.3712338,0.0,0.0611196466612709,966500000.0,0.0
2823,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,2,2,0,0,0,1,7,7,2,5,1,0.0,0.0,0.0,10564332.463450206,47842699.56310011,0.004987643840341955,0.0,60031921.43603267,0.0,4903286.361512542,15173808.632728375,0.001318596087823947,270648870.728394,25037214.086173728,0.11769913065109222,604800000.0,0.0
2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,3,2,1,6,2,0,0,0,7,0,0,7,1,6,4,1,176596561.04902545,95486976.46933737,0.0589068316326684,0.0,144638102.10542652,0.0,19813889.65195358,80816885.36789525,0.016868104077083373,35408942.39976129,0.0,0.008559442902572646,0.0,44193513.54513965,0.0,0.0,0.0
2825,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,6,7,0,2,4,0,5,1,2,6,0,7,10,10,6,4,6,7,1,0.0,144075745.84278923,0.0,16604239.281295866,99885909.50154212,0.002667469814665191,0.0,52811167.63503672,0.0,0.0,20793414.8415654,0.0,0.0,220791693.58529094,0.0,771800000.0,207.80132831929228
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,3,1,0,0,0,1,4,4,5,7,1,463716416.2174868,0.0,0.15408422308038702,3353720.1521367826,131469340.4991319,0.0015143070356157101,39627779.30390716,41292219.28177295,0.033736208154166746,0.0,15444563.06553661,0.0,61112718.90115625,25037214.086173728,0.026142766037861743,0.0,0.0
2827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,3,0,3,1,0,1,0,1,0,0,1,0,8,7,6,3,1,22024422.30986318,103162272.08375776,0.007545423939206054,2021683.3111198838,100759376.17493644,0.0009510582984942384,72366958.43938854,41292219.28177295,0.06206272227716967,27428259.412882976,6320800.309666242,0.006893172293877218,170672015.85404444,25037214.086173728,0.07401336145729523,30700000.0,0.0
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,7,9,0,0,2,0,5,1,2,4,2,7,5,1,154572138.73916227,42291505.65437629,0.05136140769346234,36000286.052495845,77797112.44472042,0.016672726816348606,0.0,85598581.28332716,0.0,297598.37978985533,7332080.219521779,7.978604274581117e-05,0.0,100032176.89964801,0.0,256100000.00000003,0.0
2829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,1,3,3,4,0,0,1,1,7,6,7,7,1,0.0,32694901.094161935,0.0,55199670.28465419,47842699.56310011,0.024929807542998565,0.0,91563991.34816906,0.0,0.0,19176830.963968083,0.0,106052474.35925135,50929971.20054293,0.04645009574612952,217800000.0,0.0
2830,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,7,0,1,0,0,5,0,6,7,0,6,1,0,0,0,4,1,0,4,1,0.0,109503342.08350585,0.0,31823338.694099043,59410102.93073928,0.01443081997722025,23492143.945349116,73264038.44066289,0.0197442813461202,8825833.174094865,20319063.206658736,0.002083840234595089,283088916.09590197,0.0,0.12259430863172865,970900000.0,0.0
2831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,4,0,7,1,3,0,3,0,0,0,0,1,4,7,1,6,6,1,0.0,128674397.76670545,0.0,48156781.97568739,121701716.67461371,0.021604711649437263,11550354.530813359,50962397.12067895,0.010100962693217693,31832892.177203007,0.0,0.007752648700500552,31940683.28618125,59554855.274964996,0.0138851201904679,217800000.0,0.0
2832,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,2,0,1,0,2,0,0,1,1,0,0,6,7,9,5,4,1,0.0,214207357.98533124,0.0,36168010.054842465,83721931.52190953,0.016820967727513545,154833015.52723277,22167818.198803753,0.13294126476777188,14569762.995370632,12857587.774250694,0.0035816094014056053,97242774.53639062,40273672.383724004,0.04205590738815461,302400000.0,0.0
2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,8,3,1,0,1,2,0,1,6,0,0,0,0,6,6,4,1,176596561.04902545,71223146.50296113,0.007068819795920207,0.0,199221128.9946756,0.0,151947789.70185426,43224599.14167526,0.01551454446367783,9943737.788460122,19337348.34775413,0.00028757860986887104,176849897.28927684,0.0,0.009191001768127642,0.0,10003.404188989713
2834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,6,4,0,6,6,9,1,1,5,0,0,6,5,7,0,0,3,1,176596561.04902545,95486976.46933737,0.007068819795920207,0.0,128904282.88717857,0.0,0.0,114680235.46332091,0.0,0.0,17767801.395336673,0.0,50495125.43937575,85142397.97480127,0.0025940779477777198,256100000.00000003,2709.1710873759835
2835,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,7,7,1,2,4,6,5,3,5,6,1,8,3,1,4,1,3,3,2,1,0.0,206678445.68097684,0.0,6024027.899549092,180682752.5903782,0.0004199303520377376,0.0,95102769.40143873,0.0,0.0,40699448.9181679,0.0,2946741.396025391,96222495.82521117,0.00019627995052703381,333100000.0,193.05623735068872
2836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,6,1,0,6,3,7,3,7,7,5,6,7,1,331168699.78818774,32694901.094161935,0.03969656615740706,73779288.47395484,53358573.6002109,0.01162354482067826,19443872.39795969,56232105.137590505,0.005867486262073748,5581055.625382547,22928006.72310114,0.00045346998738362003,0.0,144434812.27797168,0.0,30700000.0,2283.542064689739
2837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,0,0,0,0,1,0,1,0,0,0,0,7,1,1,4,1,0.0,95486976.46933737,0.0,0.0,53358573.6002109,0.0,195175335.50615427,20299287.62732069,0.16712256399419304,4118485.8640584345,6320800.309666242,0.0010343895761281002,110847516.99188912,0.0,0.04769146939156604,473900000.0,0.0
2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,5,0,0,0,1,0,0,1,1,0,0,3,7,5,6,5,1,176596561.04902545,103162272.08375776,0.02120645938776062,0.0,59410102.93073928,0.0,189432709.861751,20299287.62732069,0.05813270565428948,11439399.068411205,12857587.774250694,0.0010068341088233532,75153404.27262385,30351526.042379983,0.011685184379668156,0.0,3778.6458864993833
2839,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,3,0,1,0,0,2,7,1,2,1,2,0,7,6,6,7,7,6,5,1,0.0,78453877.84187987,0.0,112636846.90155432,42818415.6714978,0.018283907948126753,0.0,88907672.34606405,0.0,0.0,13903423.98391871,0.0,0.0,157479659.76075485,0.0,1506300000.0,1405.209768757624
2840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,3,0,1,2,6,7,5,7,0,1,7,3,1,0,1,44048844.61972636,76431543.68310125,0.015090847878412108,53752656.4726916,87722647.49511826,0.024200055600745674,48063415.409453005,43224599.14167526,0.040796942789552766,0.0,47165224.4837143,0.0,0.0,75869639.77914998,0.0,30700000.0,0.0
2841,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,4,6,2,0,1,0,0,7,0,5,0,0,0,0,7,1,5,6,2,22024422.30986318,154002586.64038622,0.007545423939206054,6833736.640652689,83721931.52190953,0.0031402396210614527,59483231.35879419,34221561.73832255,0.049909430503,9703702.142837755,11068771.68625446,0.002295774158669437,140560408.16479853,0.0,0.06040645119668543,182600000.0,0.0
2842,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,4,1,1,7,7,0,1,4,5,5,3,1,0.0,53972506.18695759,0.0,59776684.37224069,77797112.44472042,0.026999591280997257,48063415.409453005,47604893.24040605,0.040796942789552766,1495661.2799510818,28110557.82447955,0.00040027299782427814,0.0,75869639.77914998,0.0,333100000.0,0.0
2843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,1,1,1,6,1,0,0,1,7,6,9,4,2,0.0,60717312.84309486,0.0,76281202.3037141,47842699.56310011,0.03408102047176189,0.0,69869514.91937588,0.0,0.0,27334183.29192333,0.0,102969774.07916439,25037214.086173728,0.04467530530705174,115300000.0,0.0
2844,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,4,1,0,7,0,1,0,1,0,0,6,0,6,6,1,5,1,0.0,103162272.08375776,0.0,0.0,97105266.60422453,0.0,0.0,59903444.52010451,0.0,19316695.77658526,6320800.309666242,0.0048517443388162475,44394110.470236324,40273672.383724004,0.018988596544536385,205800000.0,0.0
2845,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,6,6,7,7,0,0,0,2,0,3,0,0,0,2,4,1,5,4,1,0.0,238931234.54161525,0.0,0.0,166071355.5283289,0.0,177248404.92162606,22167818.198803753,0.1518881196527197,0.0,8453407.696608048,0.0,43702854.852944985,27578229.96765524,0.018739661440393553,691700000.0,0.0
2846,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,3,7,0,0,0,1,0,0,0,7,3,6,7,1,0.0,53972506.18695759,0.0,38258980.19677814,77797112.44472042,0.006333896001322136,0.0,62048975.90137317,0.0,32960732.73812425,6320800.309666242,0.002927078589990831,196818253.8280184,0.0,0.030621157798168163,248500000.0,3856.074514462243
2847,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,2,7,1,0,1,1,6,3,0,2,6,7,0,0,7,10,0,7,1,0.0,207471907.7091167,0.0,38258980.19677814,77797112.44472042,0.017594155559228157,28571285.925907563,83385434.83688812,0.02442409245893694,9531130.461720122,20793414.8415654,0.002268446870611272,0.0,44193513.54513965,0.0,589200000.0,0.0
2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,2,1,0,1,1,0,0,3,1,0,1,0,0,6,3,1,176596561.04902545,66507014.9338145,0.007068819795920207,6875164.306620184,124827903.5097079,0.0003812225978875634,171475277.5958165,41292219.28177295,0.017543801442256764,18207434.780678038,8453407.696608048,0.0005155856332017124,39949425.419860974,50929971.20054293,0.002087058928604835,0.0,6766.632539266629
2849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,3,0,7,0,0,0,7,1,1,5,0,0.0,0.0,0.0,36168010.054842465,83721931.52190953,0.006055548381904877,234389936.04607326,20299287.62732069,0.07204665944442941,0.0,24227584.784522224,0.0,75153404.27262385,0.0,0.011685184379668156,84600000.0,3922.7013111743486
2850,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,7,5,5,1,1,0,0,0,0,2,0,4,7,9,1,3,1,6,5,2,0.0,217198541.196981,0.0,28165531.947712712,77797112.44472042,0.004678697267996923,144086589.34669775,0.0,0.044003260633268315,0.0,17701182.393370774,0.0,0.0,154252360.6860682,0.0,504600000.0,1823.8618396554607
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,0,0,0,0,0,5,7,3,9,4,1,331168699.78818774,32694901.094161935,0.03969656615740706,3521444.154483402,83721931.52190953,0.0005985172608410346,142253892.55705997,41292219.28177295,0.04347850296170596,27625942.554311745,0.0,0.0023301572864127956,26549744.269783527,36676675.840294495,0.004093607576870378,0.0,3400.8882143337937
2852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,6,1,0,6,0,0,0,1,4,6,6,7,2,309144277.47832453,60717312.84309486,0.10272281538692468,79803316.37350394,42818415.6714978,0.03508716018213563,19443872.39795969,56232105.137590505,0.016298572950204857,5581055.625382547,12586457.998778107,0.0012596388538433892,64895856.584377654,25037214.086173728,0.02833289317412258,30700000.0,0.0
2853,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,7,1,5,1,4,9,10,7,0,3,0,4,6,1,2,1,0.0,139382316.28490794,0.0,16323282.95017953,164105490.41814741,0.007579209890366447,0.0,85111968.19066577,0.0,0.0,72729886.04650332,0.0,122246728.55411825,30351526.042379983,0.0531507553143042,435600000.0,0.0
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,1,0,1,5,0,0,1,7,2,6,4,1,66073266.92958954,32694901.094161935,0.008149057854342539,0.0,53358573.6002109,0.0,172790447.7931673,41292219.28177295,0.05336015664391705,9943737.788460122,17767801.395336673,0.0008627358296066131,135595542.3767391,25037214.086173728,0.021137331657373172,0.0,4143.961683243727
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,6,1,5,7,0,0,7,5,5,4,1,331168699.78818774,32694901.094161935,0.11026823932613074,23030723.254453097,38245121.951764055,0.010607823961597868,135739727.40017658,20299287.62732069,0.11520236750434976,0.0,34322850.04901576,0.0,0.0,44193513.54513965,0.0,256100000.00000003,0.0
2856,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,4,6,7,4,1,7,1,4,0,2,0,0,1,0,1,7,0,4,5,5,1,0.0,218132239.6791981,0.0,16035153.427988525,164105490.41814741,0.000878945995096443,0.0,51760044.33566119,0.0,5306820.97015382,6320800.309666242,0.00014586644500226656,65791117.70058015,70740857.80294001,0.0033945292222541737,1742800000.0,3002.9015347532345
2857,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,3,9,7,0,7,2,0,4,0,1,6,7,0,0,0,7,4,2,4,1,0.0,238575866.18921262,0.0,48156781.97568739,127487673.07826531,0.021604711649437263,52929985.957723685,26403379.542306438,0.044561544136131025,0.0,37380645.04128443,0.0,209241702.58096033,0.0,0.09099313790246176,1590900000.0,0.0
2858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,7,0,0,0,1,3,0,0,2,0,4,6,7,1,0.0,53972506.18695759,0.0,48722880.6886606,38245121.951764055,0.02251934973004556,0.0,34221561.73832255,0.0,12084006.160154644,15063068.18035096,0.0028685816682566326,75331290.58769883,27578229.96765524,0.03215719603388567,339000000.0,0.0
2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,1,1,0,0,1,7,4,10,4,1,0.0,0.0,0.0,23366171.259146333,82526679.5239558,0.010904305783927749,67052125.574058264,43878096.290305056,0.05829088595711773,751173.2884497755,21083390.673844058,0.00019922270983213208,251372663.52347916,25037214.086173728,0.10893767040252607,84600000.0,0.0
2860,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4,2,3,5,0,1,7,5,7,0,1,4,0,0,7,5,6,7,7,1,0.0,142199997.9234246,0.0,0.0,104651657.86617124,0.0,0.0,121872393.88035336,0.0,14834714.311200306,16347288.792964684,0.0037099195360807994,194485549.07278123,44193513.54513965,0.08411181477630922,722400000.0,0.0
2861,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,7,2,1,0,1,6,6,3,4,0,0,7,0,0,0,0,2,5,6,1,0.0,159512409.85228848,0.0,31823338.694099043,106547043.08732629,0.01443081997722025,0.0,96728143.1732024,0.0,11753660.01393301,14261651.781499248,0.0027336933817343582,291097658.2295817,0.0,0.12610134617963437,1396200000.0,0.0
2862,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,3,4,5,6,3,0,2,0,0,7,0,7,7,0,0,3,4,2,1,5,1,0.0,191741152.90746433,0.0,7042888.308966804,95202239.80249318,0.0003990115072273563,145727810.41638342,34221561.73832255,0.014903423694512568,2374468.88880512,32304948.475029543,6.358936697564688e-05,93722223.5590178,30351526.042379983,0.004864627682916689,1421700000.0,6130.67330967606
2863,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,7,1,6,4,0,0,0,4,1,5,4,0,0.0,88511693.9986257,0.0,0.0,47842699.56310011,0.0,59894378.049679875,34221561.73832255,0.05054226812244885,7179577.277485946,31603338.928747907,0.001835252584155259,299106400.3632614,0.0,0.1296083837275401,279200000.0,0.0
